#CLOCK=0.200000000
#SIZE=1000
#PROBE=0
#VOLTDIV=7
0.009723,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
-0.005834,0,0
0.021391,0,0
-0.005834,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
0.021391,0,0
-0.005834,0,0
0.009723,0,0
-0.005834,0,0
0.021391,0,0
-0.005834,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
-0.005834,0,0
0.009723,0,0
0.001945,0,0
-0.005834,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
-0.005834,0,0
0.001945,0,0
0.021391,0,0
0.001945,0,0
-0.005834,0,0
0.009723,0,0
-0.005834,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.001945,0,0
-0.005834,0,0
-0.005834,0,0
0.001945,0,0
0.001945,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
0.009723,0,0
0.001945,0,0
0.021391,0,0
-0.005834,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.021391,0,0
-0.005834,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
-0.005834,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
0.021391,0,0
0.009723,0,0
-0.005834,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.001945,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
-0.005834,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
0.001945,0,0
-0.005834,0,0
0.021391,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
-0.005834,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
0.021391,0,0
-0.005834,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
0.021391,0,0
0.009723,0,0
0.001945,0,0
0.029170,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
0.021391,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.021391,0,0
0.001945,0,0
0.001945,0,0
0.138070,0,0
0.157516,0,0
-0.005834,0,0
0.021391,0,0
0.009723,0,0
0.001945,0,0
0.021391,0,0
0.001945,0,0
-0.017502,0,0
0.009723,0,0
0.001945,0,0
-0.005834,0,0
0.021391,0,0
0.001945,0,0
-0.005834,0,0
0.001945,0,0
0.001945,0,0
-0.005834,0,0
0.009723,0,0
-0.017502,0,0
-0.005834,0,0
0.021391,0,0
0.009723,0,0
-0.005834,0,0
0.009723,0,0
0.021391,0,0
0.009723,0,0
0.021391,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
-0.005834,0,0
0.021391,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
-0.005834,0,0
0.021391,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
0.001945,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
-0.005834,0,0
0.001945,0,0
-0.005834,0,0
0.021391,0,0
-0.005834,0,0
0.009723,0,0
0.021391,0,0
-0.005834,0,0
-0.005834,0,0
0.009723,0,0
0.029170,0,0
-0.005834,0,0
0.021391,0,0
0.001945,0,0
-0.005834,0,0
0.021391,0,0
0.001945,0,0
-0.005834,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
-0.005834,0,0
-0.005834,0,0
0.001945,0,0
-0.005834,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.021391,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
-0.005834,0,0
0.021391,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
-0.005834,0,0
0.021391,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.001945,0,0
-0.005834,0,0
-0.005834,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
-0.005834,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
-0.005834,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
-0.005834,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
-0.005834,0,0
0.001945,0,0
-0.005834,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
-0.005834,0,0
0.021391,0,0
0.001945,0,0
-0.005834,0,0
0.009723,0,0
0.009723,0,0
-0.005834,0,0
0.021391,0,0
-0.005834,0,0
-0.005834,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
0.021391,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
-0.005834,0,0
0.021391,0,0
-0.017502,0,0
-0.005834,0,0
0.001945,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.021391,0,0
0.001945,0,0
-0.005834,0,0
0.001945,0,0
-0.005834,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
-0.005834,0,0
0.021391,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.001945,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
-0.005834,0,0
0.021391,0,0
0.009723,0,0
-0.005834,0,0
0.021391,0,0
0.009723,0,0
0.009723,0,0
0.021391,0,0
-0.005834,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.001945,0,0
-0.005834,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.001945,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
0.001945,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
0.009723,0,0
-0.005834,0,0
0.009723,0,0
0.009723,0,0
0.001945,0,0
0.009723,0,0
-0.005834,0,0
